"gene","removal_reason"
"Phvul.008G078700","low readcount"
"Phvul.008G079300","low readcount"
"Phvul.008G079700","low readcount"
"Phvul.008G080400","low readcount"
"Phvul.008G080900","low readcount"
"Phvul.008G081700","low readcount"
"Phvul.008G082200","low readcount"
"Phvul.008G082500","low readcount"
"Phvul.008G082600","low readcount"
"Phvul.008G082900","low readcount"
"Phvul.008G083000","low readcount"
"Phvul.008G083200","low readcount"
"Phvul.008G084100","low readcount"
"Phvul.008G084400","low readcount"
"Phvul.008G084500","low readcount"
"Phvul.008G084600","low readcount"
"Phvul.008G085000","low readcount"
"Phvul.008G086600","low readcount"
"Phvul.008G086700","low readcount"
"Phvul.008G087200","low readcount"
"Phvul.008G087901","low readcount"
"Phvul.008G088400","low readcount"
"Phvul.008G088500","low readcount"
"Phvul.008G088700","low readcount"
"Phvul.008G089000","low readcount"
"Phvul.008G089300","low readcount"
"Phvul.008G089500","low readcount"
"Phvul.008G089900","low readcount"
"Phvul.008G090100","low readcount"
"Phvul.008G090766","low readcount"
"Phvul.008G090832","low readcount"
"Phvul.008G091600","low readcount"
"Phvul.008G092000","low readcount"
"Phvul.008G092800","low readcount"
"Phvul.008G093000","low readcount"
"Phvul.008G093800","low readcount"
"Phvul.008G094000","low readcount"
"Phvul.008G094700","low readcount"
"Phvul.008G094900","low readcount"
"Phvul.008G095000","low readcount"
"Phvul.008G095400","low readcount"
"Phvul.008G095600","low readcount"
"Phvul.008G096400","low readcount"
"Phvul.008G096500","low readcount"
"Phvul.008G096600","low readcount"
"Phvul.008G097750","low readcount"
"Phvul.008G098100","low readcount"
"Phvul.008G098300","low readcount"
"Phvul.008G100200","low readcount"
"Phvul.008G101000","low readcount"
"Phvul.008G101200","low readcount"
"Phvul.008G103200","low readcount"
"Phvul.008G105200","low readcount"
"Phvul.008G105675","low readcount"
"Phvul.008G105700","low readcount"
"Phvul.008G106450","low readcount"
"Phvul.008G107400","low readcount"
"Phvul.008G107700","low readcount"
"Phvul.008G108300","low readcount"
"Phvul.008G108400","low readcount"
"Phvul.008G109100","low readcount"
"Phvul.008G109532","low readcount"
"Phvul.008G111000","low readcount"
"Phvul.008G112200","low readcount"
"Phvul.008G113000","low readcount"
"Phvul.008G113400","low readcount"
"Phvul.008G113500","low readcount"
"Phvul.008G113600","low readcount"
"Phvul.008G113700","low readcount"
"Phvul.008G113800","low readcount"
"Phvul.008G114700","low readcount"
"Phvul.008G114766","low readcount"
"Phvul.008G115900","low readcount"
"Phvul.008G116100","low readcount"
"Phvul.008G116300","low readcount"
"Phvul.008G116400","low readcount"
"Phvul.008G116500","low readcount"
"Phvul.008G116900","low readcount"
"Phvul.008G117000","low readcount"
"Phvul.008G117200","low readcount"
"Phvul.008G117700","low readcount"
"Phvul.008G117900","low readcount"
"Phvul.008G118000","low readcount"
"Phvul.008G118400","low readcount"
"Phvul.008G119300","low readcount"
"Phvul.008G119700","low readcount"
"Phvul.008G123400","low readcount"
"Phvul.008G123600","low readcount"
"Phvul.008G124100","low readcount"
"Phvul.008G124300","low readcount"
"Phvul.008G124800","low readcount"
"Phvul.008G125800","low readcount"
"Phvul.008G126037","low readcount"
"Phvul.008G126100","low readcount"
"Phvul.008G126600","low readcount"
"Phvul.008G126800","low readcount"
"Phvul.008G126837","low readcount"
"Phvul.008G127100","low readcount"
"Phvul.008G127200","low readcount"
"Phvul.008G127237","low readcount"
"Phvul.008G127374","low readcount"
"Phvul.008G127537","low readcount"
"Phvul.008G129000","low readcount"
"Phvul.008G130200","low readcount"
"Phvul.008G130500","low readcount"
"Phvul.008G131000","low readcount"
"Phvul.008G132000","low readcount"
"Phvul.008G132200","low readcount"
"Phvul.008G132700","low readcount"
"Phvul.008G133450","low readcount"
"Phvul.008G133600","low readcount"
"Phvul.008G133700","low readcount"
"Phvul.008G134300","low readcount"
"Phvul.008G134600","low readcount"
"Phvul.008G134900","low readcount"
"Phvul.008G135000","low readcount"
"Phvul.008G136100","low readcount"
"Phvul.008G137200","low readcount"
"Phvul.008G137800","low readcount"
"Phvul.008G138000","low readcount"
"Phvul.008G138200","low readcount"
"Phvul.008G138500","low readcount"
"Phvul.008G139100","low readcount"
"Phvul.008G139200","low readcount"
"Phvul.008G140113","low readcount"
"Phvul.008G140600","low readcount"
"Phvul.008G140700","low readcount"
"Phvul.008G140800","low readcount"
"Phvul.008G142500","low readcount"
"Phvul.008G142713","low readcount"
"Phvul.008G142801","low readcount"
"Phvul.008G143200","low readcount"
"Phvul.008G143900","low readcount"
"Phvul.008G144000","low readcount"
"Phvul.008G144300","low readcount"
"Phvul.008G144400","low readcount"
"Phvul.008G145713","low readcount"
"Phvul.008G145726","low readcount"
"Phvul.008G147800","low readcount"
"Phvul.008G150000","low readcount"
"Phvul.008G150100","low readcount"
"Phvul.008G150313","low readcount"
"Phvul.008G150700","low readcount"
"Phvul.008G152000","low readcount"
"Phvul.008G152200","low readcount"
"Phvul.008G153300","low readcount"
"Phvul.008G153713","low readcount"
"Phvul.008G154300","low readcount"
"Phvul.008G154600","low readcount"
"Phvul.008G155600","low readcount"
"Phvul.008G156600","low readcount"
"Phvul.008G157100","low readcount"
"Phvul.008G157300","low readcount"
"Phvul.008G158136","low readcount"
"Phvul.008G158300","low readcount"
"Phvul.008G158500","low readcount"
"Phvul.008G158900","low readcount"
"Phvul.008G159100","low readcount"
"Phvul.008G159300","low readcount"
"Phvul.008G160100","low readcount"
"Phvul.008G160200","low readcount"
"Phvul.008G160300","low readcount"
"Phvul.008G160900","low readcount"
"Phvul.008G161000","low readcount"
"Phvul.008G161400","low readcount"
"Phvul.008G162500","low readcount"
"Phvul.008G163001","low readcount"
"Phvul.008G163100","low readcount"
"Phvul.008G163200","low readcount"
"Phvul.008G163800","low readcount"
"Phvul.008G163900","low readcount"
"Phvul.008G167700","low readcount"
"Phvul.008G167850","low readcount"
"Phvul.008G168000","low readcount"
"Phvul.008G168700","low readcount"
"Phvul.008G169600","low readcount"
"Phvul.008G169900","low readcount"
"Phvul.008G170700","low readcount"
"Phvul.008G170800","low readcount"
"Phvul.008G172200","low readcount"
"Phvul.008G172300","low readcount"
"Phvul.008G172400","low readcount"
"Phvul.008G172700","low readcount"
"Phvul.008G173200","low readcount"
"Phvul.008G173800","low readcount"
"Phvul.008G174700","low readcount"
"Phvul.008G174800","low readcount"
"Phvul.008G175000","low readcount"
"Phvul.008G175300","low readcount"
"Phvul.008G176200","low readcount"
"Phvul.008G176300","low readcount"
"Phvul.008G176600","low readcount"
"Phvul.008G177500","low readcount"
"Phvul.008G178000","low readcount"
"Phvul.008G178100","low readcount"
"Phvul.008G178700","low readcount"
"Phvul.008G178800","low readcount"
"Phvul.008G179000","low readcount"
"Phvul.008G179500","low readcount"
"Phvul.008G179700","low readcount"
"Phvul.008G180200","low readcount"
"Phvul.008G181000","low readcount"
"Phvul.008G181600","low readcount"
"Phvul.008G181800","low readcount"
"Phvul.008G181900","low readcount"
"Phvul.008G182100","low readcount"
"Phvul.008G182200","low readcount"
"Phvul.008G182500","low readcount"
"Phvul.008G182600","low readcount"
"Phvul.008G182701","low readcount"
"Phvul.008G183000","low readcount"
"Phvul.008G183100","low readcount"
"Phvul.008G184600","low readcount"
"Phvul.008G184900","low readcount"
"Phvul.008G186400","low readcount"
"Phvul.008G187100","low readcount"
"Phvul.008G188500","low readcount"
"Phvul.008G188700","low readcount"
"Phvul.008G188900","low readcount"
"Phvul.008G189000","low readcount"
"Phvul.008G189100","low readcount"
"Phvul.008G189200","low readcount"
"Phvul.008G189800","low readcount"
"Phvul.008G189900","low readcount"
"Phvul.008G190100","low readcount"
"Phvul.008G190200","low readcount"
"Phvul.008G190500","low readcount"
"Phvul.008G190800","low readcount"
"Phvul.008G191300","low readcount"
"Phvul.008G191500","low readcount"
"Phvul.008G192300","low readcount"
"Phvul.008G192400","low readcount"
"Phvul.008G192800","low readcount"
"Phvul.008G193314","low readcount"
"Phvul.008G193600","low readcount"
"Phvul.008G193900","low readcount"
"Phvul.008G194100","low readcount"
"Phvul.008G194600","low readcount"
"Phvul.008G195500","low readcount"
"Phvul.008G195600","low readcount"
"Phvul.008G196000","low readcount"
"Phvul.008G196200","low readcount"
"Phvul.008G196300","low readcount"
"Phvul.008G196600","low readcount"
"Phvul.008G197300","low readcount"
"Phvul.008G197400","low readcount"
"Phvul.008G197500","low readcount"
"Phvul.008G199500","low readcount"
"Phvul.008G199900","low readcount"
"Phvul.008G200000","low readcount"
"Phvul.008G201100","low readcount"
"Phvul.008G201200","low readcount"
"Phvul.008G202200","low readcount"
"Phvul.008G202300","low readcount"
"Phvul.008G202400","low readcount"
"Phvul.008G202900","low readcount"
"Phvul.008G203314","low readcount"
"Phvul.008G203600","low readcount"
"Phvul.008G204200","low readcount"
"Phvul.008G204400","low readcount"
"Phvul.008G204500","low readcount"
"Phvul.008G204600","low readcount"
"Phvul.008G205200","low readcount"
"Phvul.008G205400","low readcount"
"Phvul.008G206100","low readcount"
"Phvul.008G206500","low readcount"
"Phvul.008G206700","low readcount"
"Phvul.008G207300","low readcount"
"Phvul.008G207500","low readcount"
"Phvul.008G207700","low readcount"
"Phvul.008G207900","low readcount"
"Phvul.008G208228","low readcount"
"Phvul.008G208300","low readcount"
"Phvul.008G208400","low readcount"
"Phvul.008G208900","low readcount"
"Phvul.008G209214","low readcount"
"Phvul.008G209600","low readcount"
"Phvul.008G209800","low readcount"
"Phvul.008G209900","low readcount"
"Phvul.008G210100","low readcount"
"Phvul.008G210300","low readcount"
"Phvul.008G210600","low readcount"
"Phvul.008G211600","low readcount"
"Phvul.008G211700","low readcount"
"Phvul.008G212200","low readcount"
"Phvul.008G212400","low readcount"
"Phvul.008G212500","low readcount"
"Phvul.008G213800","low readcount"
"Phvul.008G214100","low readcount"
"Phvul.008G214700","low readcount"
"Phvul.008G214800","low readcount"
"Phvul.008G215600","low readcount"
"Phvul.008G217800","low readcount"
"Phvul.008G219100","low readcount"
"Phvul.008G220300","low readcount"
"Phvul.008G220400","low readcount"
"Phvul.008G221200","low readcount"
"Phvul.008G221600","low readcount"
"Phvul.008G221900","low readcount"
"Phvul.008G222000","low readcount"
"Phvul.008G222200","low readcount"
"Phvul.008G222300","low readcount"
"Phvul.008G222800","low readcount"
"Phvul.008G223300","low readcount"
"Phvul.008G223400","low readcount"
"Phvul.008G223600","low readcount"
"Phvul.008G223700","low readcount"
"Phvul.008G223900","low readcount"
"Phvul.008G224000","low readcount"
"Phvul.008G224300","low readcount"
"Phvul.008G224400","low readcount"
"Phvul.008G225300","low readcount"
"Phvul.008G225600","low readcount"
"Phvul.008G225800","low readcount"
"Phvul.008G226200","low readcount"
"Phvul.008G227300","low readcount"
"Phvul.008G227800","low readcount"
"Phvul.008G228000","low readcount"
"Phvul.008G228200","low readcount"
"Phvul.008G228300","low readcount"
"Phvul.008G228714","low readcount"
"Phvul.008G229400","low readcount"
"Phvul.008G229700","low readcount"
"Phvul.008G230200","low readcount"
"Phvul.008G230300","low readcount"
"Phvul.008G230500","low readcount"
"Phvul.008G230700","low readcount"
"Phvul.008G231600","low readcount"
"Phvul.008G231728","low readcount"
"Phvul.008G231900","low readcount"
"Phvul.008G232000","low readcount"
"Phvul.008G232600","low readcount"
"Phvul.008G233400","low readcount"
"Phvul.008G233500","low readcount"
"Phvul.008G233600","low readcount"
"Phvul.008G234200","low readcount"
"Phvul.008G234500","low readcount"
"Phvul.008G235100","low readcount"
"Phvul.008G235500","low readcount"
"Phvul.008G236800","low readcount"
"Phvul.008G236900","low readcount"
"Phvul.008G237500","low readcount"
"Phvul.008G237600","low readcount"
"Phvul.008G237800","low readcount"
"Phvul.008G238800","low readcount"
"Phvul.008G239100","low readcount"
"Phvul.008G239300","low readcount"
"Phvul.008G239500","low readcount"
"Phvul.008G240100","low readcount"
"Phvul.008G240600","low readcount"
"Phvul.008G241300","low readcount"
"Phvul.008G241400","low readcount"
"Phvul.008G241900","low readcount"
"Phvul.008G242400","low readcount"
"Phvul.008G242500","low readcount"
"Phvul.008G243300","low readcount"
"Phvul.008G246100","low readcount"
"Phvul.008G246600","low readcount"
"Phvul.008G247600","low readcount"
"Phvul.008G247700","low readcount"
"Phvul.008G248200","low readcount"
"Phvul.008G249300","low readcount"
"Phvul.008G249600","low readcount"
"Phvul.008G249700","low readcount"
"Phvul.008G249900","low readcount"
"Phvul.008G250000","low readcount"
"Phvul.008G250100","low readcount"
"Phvul.008G250200","low readcount"
"Phvul.008G250300","low readcount"
"Phvul.008G250500","low readcount"
"Phvul.008G250700","low readcount"
"Phvul.008G250800","low readcount"
"Phvul.008G251500","low readcount"
"Phvul.008G251700","low readcount"
"Phvul.008G251800","low readcount"
"Phvul.008G252200","low readcount"
"Phvul.008G252366","low readcount"
"Phvul.008G252432","low readcount"
"Phvul.008G252500","low readcount"
"Phvul.008G253200","low readcount"
"Phvul.008G253500","low readcount"
"Phvul.008G253600","low readcount"
"Phvul.008G253700","low readcount"
"Phvul.008G254000","low readcount"
"Phvul.008G254100","low readcount"
"Phvul.008G254400","low readcount"
"Phvul.008G254500","low readcount"
"Phvul.008G254600","low readcount"
"Phvul.008G254800","low readcount"
"Phvul.008G254900","low readcount"
"Phvul.008G255000","low readcount"
"Phvul.008G255100","low readcount"
"Phvul.008G255900","low readcount"
"Phvul.008G256000","low readcount"
"Phvul.008G256300","low readcount"
"Phvul.008G256500","low readcount"
"Phvul.008G257200","low readcount"
"Phvul.008G257500","low readcount"
"Phvul.008G258300","low readcount"
"Phvul.008G258700","low readcount"
"Phvul.008G259200","low readcount"
"Phvul.008G259300","low readcount"
"Phvul.008G260400","low readcount"
"Phvul.008G261400","low readcount"
"Phvul.008G261700","low readcount"
"Phvul.008G262000","low readcount"
"Phvul.008G262100","low readcount"
"Phvul.008G262400","low readcount"
"Phvul.008G263500","low readcount"
"Phvul.008G263700","low readcount"
"Phvul.008G263900","low readcount"
"Phvul.008G264100","low readcount"
"Phvul.008G264200","low readcount"
"Phvul.008G264300","low readcount"
"Phvul.008G264700","low readcount"
"Phvul.008G265100","low readcount"
"Phvul.008G265400","low readcount"
"Phvul.008G265700","low readcount"
"Phvul.008G265900","low readcount"
"Phvul.008G266300","low readcount"
"Phvul.008G267500","low readcount"
"Phvul.008G267600","low readcount"
"Phvul.008G268300","low readcount"
"Phvul.008G268400","low readcount"
"Phvul.008G268800","low readcount"
"Phvul.008G269000","low readcount"
"Phvul.008G269300","low readcount"
"Phvul.008G269600","low readcount"
"Phvul.008G271100","low readcount"
"Phvul.008G271700","low readcount"
"Phvul.008G272400","low readcount"
"Phvul.008G272600","low readcount"
"Phvul.008G272700","low readcount"
"Phvul.008G273300","low readcount"
"Phvul.008G273600","low readcount"
"Phvul.008G273700","low readcount"
"Phvul.008G273801","low readcount"
"Phvul.008G274600","low readcount"
"Phvul.008G275100","low readcount"
"Phvul.008G275500","low readcount"
"Phvul.008G275700","low readcount"
"Phvul.008G276000","low readcount"
"Phvul.008G276100","low readcount"
"Phvul.008G276500","low readcount"
"Phvul.008G277184","low readcount"
"Phvul.008G277226","low readcount"
"Phvul.008G277600","low readcount"
"Phvul.008G278400","low readcount"
"Phvul.008G278700","low readcount"
"Phvul.008G278900","low readcount"
"Phvul.008G279000","low readcount"
"Phvul.008G279100","low readcount"
"Phvul.008G280100","low readcount"
"Phvul.008G280200","low readcount"
"Phvul.008G281000","low readcount"
"Phvul.008G281600","low readcount"
"Phvul.008G282600","low readcount"
"Phvul.008G282700","low readcount"
"Phvul.008G282800","low readcount"
"Phvul.008G282900","low readcount"
"Phvul.008G283400","low readcount"
"Phvul.008G283700","low readcount"
"Phvul.008G285200","low readcount"
"Phvul.008G285800","low readcount"
"Phvul.008G286100","low readcount"
"Phvul.008G286500","low readcount"
"Phvul.008G287300","low readcount"
"Phvul.008G287800","low readcount"
"Phvul.008G287900","low readcount"
"Phvul.008G288000","low readcount"
"Phvul.008G288800","low readcount"
"Phvul.008G289100","low readcount"
"Phvul.008G289200","low readcount"
"Phvul.008G289500","low readcount"
"Phvul.008G289700","low readcount"
"Phvul.008G289900","low readcount"
"Phvul.008G290000","low readcount"
"Phvul.008G290200","low readcount"
"Phvul.008G290500","low readcount"
"Phvul.008G290700","low readcount"
"Phvul.008G291200","low readcount"
"Phvul.008G291900","low readcount"
"Phvul.008G292100","low readcount"
"Phvul.008G292200","low readcount"
"Phvul.008G292300","low readcount"
"Phvul.008G292400","low readcount"
"Phvul.008G292500","low readcount"
"Phvul.008G292600","low readcount"
"Phvul.008G292700","low readcount"
"Phvul.008G292800","low readcount"
"Phvul.009G000300","low readcount"
"Phvul.009G000400","low readcount"
"Phvul.009G002000","low readcount"
"Phvul.009G002100","low readcount"
"Phvul.009G002400","low readcount"
"Phvul.009G002600","low readcount"
"Phvul.009G002700","low readcount"
"Phvul.009G002900","low readcount"
"Phvul.009G004000","low readcount"
"Phvul.009G004400","low readcount"
"Phvul.009G004500","low readcount"
"Phvul.009G005100","low readcount"
"Phvul.009G005900","low readcount"
"Phvul.009G006000","low readcount"
"Phvul.009G006600","low readcount"
"Phvul.009G006700","low readcount"
"Phvul.009G006900","low readcount"
"Phvul.009G007200","low readcount"
"Phvul.009G007500","low readcount"
"Phvul.009G008500","low readcount"
"Phvul.009G008900","low readcount"
"Phvul.009G009400","low readcount"
"Phvul.009G009700","low readcount"
"Phvul.009G010500","low readcount"
"Phvul.009G010600","low readcount"
"Phvul.009G011000","low readcount"
"Phvul.009G011500","low readcount"
"Phvul.009G011600","low readcount"
"Phvul.009G013400","low readcount"
"Phvul.009G013600","low readcount"
"Phvul.009G014000","low readcount"
"Phvul.009G014600","low readcount"
"Phvul.009G015000","low readcount"
"Phvul.009G015100","low readcount"
"Phvul.009G015500","low readcount"
"Phvul.009G016200","low readcount"
"Phvul.009G016700","low readcount"
"Phvul.009G016900","low readcount"
"Phvul.009G017300","low readcount"
"Phvul.009G018200","low readcount"
"Phvul.009G019100","low readcount"
"Phvul.009G019300","low readcount"
"Phvul.009G019600","low readcount"
"Phvul.009G019800","low readcount"
"Phvul.009G020000","low readcount"
"Phvul.009G020200","low readcount"
"Phvul.009G020800","low readcount"
"Phvul.009G021100","low readcount"
"Phvul.009G021200","low readcount"
"Phvul.009G021300","low readcount"
"Phvul.009G021500","low readcount"
"Phvul.009G022400","low readcount"
"Phvul.009G023700","low readcount"
"Phvul.009G023800","low readcount"
"Phvul.009G023900","low readcount"
"Phvul.009G024100","low readcount"
"Phvul.009G024600","low readcount"
"Phvul.009G024800","low readcount"
"Phvul.009G025900","low readcount"
"Phvul.009G026000","low readcount"
"Phvul.009G026700","low readcount"
"Phvul.009G027200","low readcount"
"Phvul.009G027600","low readcount"
"Phvul.009G027700","low readcount"
"Phvul.009G027900","low readcount"
"Phvul.009G028200","low readcount"
"Phvul.009G028601","low readcount"
"Phvul.009G028700","low readcount"
"Phvul.009G028800","low readcount"
"Phvul.009G029200","low readcount"
"Phvul.009G029300","low readcount"
"Phvul.009G029400","low readcount"
"Phvul.009G030100","low readcount"
"Phvul.009G030200","low readcount"
"Phvul.009G030300","low readcount"
"Phvul.009G030700","low readcount"
"Phvul.009G031500","low readcount"
"Phvul.009G031600","low readcount"
"Phvul.009G031800","low readcount"
"Phvul.009G032000","low readcount"
"Phvul.009G032100","low readcount"
"Phvul.009G032300","low readcount"
"Phvul.009G032400","low readcount"
"Phvul.009G032500","low readcount"
"Phvul.009G032600","low readcount"
"Phvul.009G032700","low readcount"
"Phvul.009G032900","low readcount"
"Phvul.009G033200","low readcount"
"Phvul.009G033500","low readcount"
"Phvul.009G034700","low readcount"
"Phvul.009G034900","low readcount"
"Phvul.009G035300","low readcount"
"Phvul.009G035400","low readcount"
"Phvul.009G035700","low readcount"
"Phvul.009G035800","low readcount"
"Phvul.009G036100","low readcount"
"Phvul.009G036200","low readcount"
"Phvul.009G036300","low readcount"
"Phvul.009G037300","low readcount"
"Phvul.009G037500","low readcount"
"Phvul.009G037600","low readcount"
"Phvul.009G038333","low readcount"
"Phvul.009G038400","low readcount"
"Phvul.009G038600","low readcount"
"Phvul.009G039000","low readcount"
"Phvul.009G039500","low readcount"
"Phvul.009G040000","low readcount"
"Phvul.009G040400","low readcount"
"Phvul.009G040700","low readcount"
"Phvul.009G041200","low readcount"
"Phvul.009G041600","low readcount"
"Phvul.009G041900","low readcount"
"Phvul.009G042100","low readcount"
"Phvul.009G042200","low readcount"
"Phvul.009G042300","low readcount"
"Phvul.009G042500","low readcount"
"Phvul.009G042800","low readcount"
"Phvul.009G043300","low readcount"
"Phvul.009G043900","low readcount"
"Phvul.009G044100","low readcount"
"Phvul.009G044200","low readcount"
"Phvul.009G044400","low readcount"
"Phvul.009G045000","low readcount"
"Phvul.009G045100","low readcount"
"Phvul.009G045400","low readcount"
"Phvul.009G045601","low readcount"
"Phvul.009G046200","low readcount"
"Phvul.009G046700","low readcount"
"Phvul.009G046900","low readcount"
"Phvul.009G047100","low readcount"
"Phvul.009G047200","low readcount"
"Phvul.009G047300","low readcount"
"Phvul.009G047400","low readcount"
"Phvul.009G047500","low readcount"
"Phvul.009G047700","low readcount"
"Phvul.009G047800","low readcount"
"Phvul.009G047833","low readcount"
"Phvul.009G048000","low readcount"
"Phvul.009G048600","low readcount"
"Phvul.009G048800","low readcount"
"Phvul.009G049200","low readcount"
"Phvul.009G049700","low readcount"
"Phvul.009G049900","low readcount"
"Phvul.009G050350","low readcount"
"Phvul.009G050400","low readcount"
"Phvul.009G050500","low readcount"
"Phvul.009G050600","low readcount"
"Phvul.009G051000","low readcount"
"Phvul.009G052000","low readcount"
"Phvul.009G052100","low readcount"
"Phvul.009G052300","low readcount"
"Phvul.009G052800","low readcount"
"Phvul.009G052900","low readcount"
"Phvul.009G053100","low readcount"
"Phvul.009G053300","low readcount"
"Phvul.009G053400","low readcount"
"Phvul.009G053500","low readcount"
"Phvul.009G053600","low readcount"
"Phvul.009G053700","low readcount"
"Phvul.009G054101","low readcount"
"Phvul.009G054700","low readcount"
"Phvul.009G055200","low readcount"
"Phvul.009G055600","low readcount"
"Phvul.009G055700","low readcount"
"Phvul.009G055800","low readcount"
"Phvul.009G056000","low readcount"
"Phvul.009G056100","low readcount"
"Phvul.009G056200","low readcount"
"Phvul.009G056400","low readcount"
"Phvul.009G056500","low readcount"
"Phvul.009G057300","low readcount"
"Phvul.009G057700","low readcount"
"Phvul.009G057800","low readcount"
"Phvul.009G058200","low readcount"
"Phvul.009G059400","low readcount"
"Phvul.009G059600","low readcount"
"Phvul.009G059900","low readcount"
"Phvul.009G061000","low readcount"
"Phvul.009G061200","low readcount"
"Phvul.009G061300","low readcount"
"Phvul.009G061325","low readcount"
"Phvul.009G061375","low readcount"
"Phvul.009G061400","low readcount"
"Phvul.009G061450","low readcount"
"Phvul.009G061500","low readcount"
"Phvul.009G062300","low readcount"
"Phvul.009G062500","low readcount"
"Phvul.009G062700","low readcount"
"Phvul.009G063600","low readcount"
"Phvul.009G063800","low readcount"
"Phvul.009G063900","low readcount"
"Phvul.009G064200","low readcount"
"Phvul.009G064300","low readcount"
"Phvul.009G064600","low readcount"
"Phvul.009G064700","low readcount"
"Phvul.009G065000","low readcount"
"Phvul.009G065200","low readcount"
"Phvul.009G065400","low readcount"
"Phvul.009G066101","low readcount"
"Phvul.009G066400","low readcount"
"Phvul.009G066600","low readcount"
"Phvul.009G066650","low readcount"
"Phvul.009G066700","low readcount"
"Phvul.009G066800","low readcount"
"Phvul.009G066900","low readcount"
"Phvul.009G066920","low readcount"
"Phvul.009G066980","low readcount"
"Phvul.009G067000","low readcount"
"Phvul.009G067400","low readcount"
"Phvul.009G067500","low readcount"
"Phvul.009G067700","low readcount"
"Phvul.009G067800","low readcount"
"Phvul.009G067900","low readcount"
"Phvul.009G068000","low readcount"
"Phvul.009G070100","low readcount"
"Phvul.009G070166","low readcount"
"Phvul.009G070400","low readcount"
"Phvul.009G070500","low readcount"
"Phvul.009G071200","low readcount"
"Phvul.009G071300","low readcount"
"Phvul.009G071500","low readcount"
"Phvul.009G072900","low readcount"
"Phvul.009G073000","low readcount"
"Phvul.009G073100","low readcount"
"Phvul.009G073400","low readcount"
"Phvul.009G074900","low readcount"
"Phvul.009G075900","low readcount"
"Phvul.009G076500","low readcount"
"Phvul.009G076800","low readcount"
"Phvul.009G078300","low readcount"
"Phvul.009G078600","low readcount"
"Phvul.009G078900","low readcount"
"Phvul.009G079500","low readcount"
"Phvul.009G079700","low readcount"
"Phvul.009G079800","low readcount"
"Phvul.009G080300","low readcount"
"Phvul.009G080400","low readcount"
"Phvul.009G080600","low readcount"
"Phvul.009G080700","low readcount"
"Phvul.009G081000","low readcount"
"Phvul.009G081300","low readcount"
"Phvul.009G081400","low readcount"
"Phvul.009G081800","low readcount"
"Phvul.009G082100","low readcount"
"Phvul.009G082200","low readcount"
"Phvul.009G082300","low readcount"
"Phvul.009G082400","low readcount"
"Phvul.009G082600","low readcount"
"Phvul.009G083200","low readcount"
"Phvul.009G083400","low readcount"
"Phvul.009G084000","low readcount"
"Phvul.009G084200","low readcount"
"Phvul.009G084500","low readcount"
"Phvul.009G084600","low readcount"
"Phvul.009G085000","low readcount"
"Phvul.009G085200","low readcount"
"Phvul.009G085700","low readcount"
"Phvul.009G086100","low readcount"
"Phvul.009G086200","low readcount"
"Phvul.009G088100","low readcount"
"Phvul.009G088450","low readcount"
"Phvul.009G088850","low readcount"
"Phvul.009G089400","low readcount"
"Phvul.009G089600","low readcount"
"Phvul.009G090000","low readcount"
"Phvul.009G090200","low readcount"
"Phvul.009G090212","low readcount"
"Phvul.009G090224","low readcount"
"Phvul.009G090236","low readcount"
"Phvul.009G090248","low readcount"
"Phvul.009G090300","low readcount"
"Phvul.009G090400","low readcount"
"Phvul.009G090500","low readcount"
"Phvul.009G090600","low readcount"
"Phvul.009G090900","low readcount"
"Phvul.009G091100","low readcount"
"Phvul.009G091300","low readcount"
"Phvul.009G091900","low readcount"
"Phvul.009G092200","low readcount"
"Phvul.009G092366","low readcount"
"Phvul.009G093200","low readcount"
"Phvul.009G093900","low readcount"
"Phvul.009G094100","low readcount"
"Phvul.009G094400","low readcount"
"Phvul.009G094500","low readcount"
"Phvul.009G095000","low readcount"
"Phvul.009G095200","low readcount"
"Phvul.009G095600","low readcount"
"Phvul.009G097000","low readcount"
"Phvul.009G097600","low readcount"
"Phvul.009G097700","low readcount"
"Phvul.009G098300","low readcount"
"Phvul.009G098700","low readcount"
"Phvul.009G099300","low readcount"
"Phvul.009G100100","low readcount"
"Phvul.009G100233","low readcount"
"Phvul.009G100500","low readcount"
"Phvul.009G100700","low readcount"
"Phvul.009G100900","low readcount"
"Phvul.009G102000","low readcount"
"Phvul.009G102200","low readcount"
"Phvul.009G103700","low readcount"
"Phvul.009G103800","low readcount"
"Phvul.009G104100","low readcount"
"Phvul.009G104300","low readcount"
"Phvul.009G104500","low readcount"
"Phvul.009G104800","low readcount"
"Phvul.009G106400","low readcount"
"Phvul.009G106500","low readcount"
"Phvul.009G106700","low readcount"
"Phvul.009G107000","low readcount"
"Phvul.009G107800","low readcount"
"Phvul.009G108500","low readcount"
"Phvul.009G110100","low readcount"
"Phvul.009G110600","low readcount"
"Phvul.009G111700","low readcount"
"Phvul.009G111900","low readcount"
"Phvul.009G112000","low readcount"
"Phvul.009G112300","low readcount"
"Phvul.009G112450","low readcount"
"Phvul.009G112600","low readcount"
"Phvul.009G112800","low readcount"
"Phvul.009G113000","low readcount"
"Phvul.009G113300","low readcount"
"Phvul.009G113400","low readcount"
"Phvul.009G113500","low readcount"
"Phvul.009G113800","low readcount"
"Phvul.009G114500","low readcount"
"Phvul.009G115200","low readcount"
"Phvul.009G115500","low readcount"
"Phvul.009G116100","low readcount"
"Phvul.009G116600","low readcount"
